sampleA,sampleB,logFC,logCPM,PValue,FDR
TRINITY_DN686350_c11_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN687406_c11_g8,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN687505_c1_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN687741_c35_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN689356_c15_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN690010_c12_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN691800_c14_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN692374_c7_g2,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN692449_c14_g2,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN692534_c24_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN692705_c21_g2,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN693501_c9_g4,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN694763_c9_g4,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN694809_c5_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN694814_c8_g2,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN695418_c0_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN696362_c4_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN696656_c3_g2,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN697352_c2_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN698417_c0_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN698468_c11_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN698735_c0_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN699308_c10_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN699452_c4_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN699463_c15_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN700498_c0_g1,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN700504_c3_g2,AZ1,AZ2,0.301428041836024,2.23772162945508,0.847540441432281,1
TRINITY_DN494161_c0_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN684766_c12_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN685922_c12_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN690645_c24_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN691119_c20_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN691183_c12_g7,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN691624_c11_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN691760_c18_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN692086_c21_g3,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN692239_c0_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN693011_c17_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN693461_c15_g3,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN694862_c11_g3,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN696118_c6_g3,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN696649_c12_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN697200_c8_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN697821_c9_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN698429_c2_g3,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN698706_c10_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN698857_c0_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN699199_c4_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN699692_c5_g1,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN699693_c2_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN700320_c1_g2,AZ1,AZ2,-0.164341560599066,2.23516548439834,0.847540441432281,1
TRINITY_DN689431_c6_g1,AZ1,AZ2,0.135541886954885,5.91343233628402,0.84790861612636,1
TRINITY_DN682898_c20_g2,AZ1,AZ2,0.136357576069107,5.63488119755578,0.84795638107415,1
TRINITY_DN698727_c1_g1,AZ1,AZ2,-0.139457162365369,5.08163850762469,0.848072014313749,1
TRINITY_DN694900_c13_g1,AZ1,AZ2,0.139832517170608,4.83412874426494,0.848131290807979,1
TRINITY_DN698002_c0_g1,AZ1,AZ2,-0.148708323206332,4.54239540875396,0.848207540615769,1
TRINITY_DN693765_c2_g1,AZ1,AZ2,0.151255281074697,4.36377744103157,0.848253560689371,1
TRINITY_DN697012_c9_g1,AZ1,AZ2,0.151255281074697,4.36377744103157,0.848253560689371,1
TRINITY_DN684989_c18_g1,AZ1,AZ2,-0.145521031586603,4.36094069240001,0.848253560689371,1
TRINITY_DN698483_c11_g1,AZ1,AZ2,-0.158997277199114,4.16244334739839,0.848305091194633,1
TRINITY_DN691875_c17_g4,AZ1,AZ2,0.144720037944575,4.1652608741959,0.848305091194633,1
TRINITY_DN1015427_c0_g1,AZ1,AZ2,-0.219577153413504,2.8769995614051,0.848324213942779,1
TRINITY_DN686541_c13_g4,AZ1,AZ2,-0.219577153413504,2.8769995614051,0.848324213942779,1
TRINITY_DN693017_c20_g4,AZ1,AZ2,-0.219577153413504,2.8769995614051,0.848324213942779,1
TRINITY_DN693307_c27_g2,AZ1,AZ2,-0.219577153413504,2.8769995614051,0.848324213942779,1
TRINITY_DN694466_c2_g7,AZ1,AZ2,-0.219577153413504,2.8769995614051,0.848324213942779,1
TRINITY_DN696290_c5_g1,AZ1,AZ2,-0.219577153413504,2.8769995614051,0.848324213942779,1
TRINITY_DN683721_c18_g1,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN687091_c14_g3,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN688345_c0_g1,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN691656_c15_g1,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN693447_c15_g2,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN694177_c11_g2,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN696839_c12_g1,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN700216_c6_g1,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN700705_c17_g1,AZ1,AZ2,0.16453850666355,2.87965427357669,0.848324213942779,1
TRINITY_DN688281_c7_g3,AZ1,AZ2,-0.15308776753128,3.94323654729555,0.848360473736702,1
TRINITY_DN693822_c5_g1,AZ1,AZ2,0.177524563897023,3.66137750803851,0.84841251201981,1
TRINITY_DN693838_c10_g1,AZ1,AZ2,-0.174388941461303,3.32009501256604,0.848434966115061,1
TRINITY_DN700547_c8_g2,AZ1,AZ2,-0.174388941461303,3.32009501256604,0.848434966115061,1
TRINITY_DN150470_c11_g1,AZ1,AZ2,0.172824925244014,3.32281246430755,0.848434966115061,1
TRINITY_DN696249_c68_g1,AZ1,AZ2,0.1248918888283,11.6606989235042,0.84859159028421,1
TRINITY_DN697042_c7_g1,AZ1,AZ2,0.136735424089136,5.47617159128801,0.848750883428697,1
TRINITY_DN696578_c7_g4,AZ1,AZ2,0.125286837678924,9.24768787597988,0.848877615355245,1
TRINITY_DN693438_c1_g2,AZ1,AZ2,0.133034046834385,5.19732391668738,0.848972791639603,1
TRINITY_DN695145_c13_g1,AZ1,AZ2,-0.138030493966815,5.09139997686244,0.849068016414854,1
TRINITY_DN691713_c19_g1,AZ1,AZ2,0.143976910395522,4.9727524315805,0.849177966427704,1
TRINITY_DN697226_c6_g1,AZ1,AZ2,0.129805994389961,6.26367488452621,0.849199016565232,1
TRINITY_DN686856_c14_g1,AZ1,AZ2,0.13925707517412,4.84571263142654,0.849306326459301,1
TRINITY_DN687176_c26_g1,AZ1,AZ2,0.125876559989142,8.03923184282008,0.84939551495704,1
TRINITY_DN690753_c17_g1,AZ1,AZ2,-0.143091599211371,4.37699085260865,0.84986306182655,1
TRINITY_DN695760_c17_g1,AZ1,AZ2,-0.126941008471369,6.05452556127262,0.849951146709883,1
TRINITY_DN687821_c26_g2,AZ1,AZ2,-0.156028869283306,4.18084510167992,0.850141286604194,1
TRINITY_DN692059_c13_g1,AZ1,AZ2,-0.156028869283306,4.18084510167992,0.850141286604194,1
TRINITY_DN686408_c18_g1,AZ1,AZ2,0.13603561164215,5.49100067435081,0.850255213695951,1
TRINITY_DN696122_c0_g1,AZ1,AZ2,-0.127826183601604,7.40059434447999,0.850403111573869,1
TRINITY_DN686702_c20_g1,AZ1,AZ2,0.157515470532486,3.94601345566605,0.850498235856023,1
TRINITY_DN694204_c10_g1,AZ1,AZ2,0.157515470532486,3.94601345566605,0.850498235856023,1
TRINITY_DN683145_c15_g1,AZ1,AZ2,-0.149716040076971,3.96463511699163,0.850498235856023,1
TRINITY_DN1382261_c30_g1,AZ1,AZ2,0.134841097825102,3.95653940018535,0.850498235856023,1
TRINITY_DN689476_c9_g1,AZ1,AZ2,0.13223159927595,5.21529536030043,0.850790589619253,1
TRINITY_DN697147_c6_g1,AZ1,AZ2,0.124370064627781,8.28618286913588,0.85085640507127,1
TRINITY_DN695872_c7_g1,AZ1,AZ2,0.175517824533087,3.68736379406261,0.850971607787604,1
TRINITY_DN688587_c12_g1,AZ1,AZ2,-0.144779374482613,3.68463923146339,0.850971607787604,1
TRINITY_DN698261_c16_g1,AZ1,AZ2,-0.144779374482613,3.68463923146339,0.850971607787604,1
TRINITY_DN698199_c1_g1,AZ1,AZ2,0.135691101864621,5.4983584415303,0.850996271312459,1
TRINITY_DN695035_c6_g2,AZ1,AZ2,0.12416854010586,8.11479000203609,0.851325389738092,1
TRINITY_DN692876_c14_g1,AZ1,AZ2,0.123349959803844,8.96942510061013,0.851393518207524,1
TRINITY_DN698716_c16_g1,AZ1,AZ2,-0.140716670313905,4.39286449453764,0.851438919031769,1
TRINITY_DN697158_c4_g1,AZ1,AZ2,-0.125157601457569,7.43452599754867,0.851536551686319,1
TRINITY_DN696416_c13_g5,AZ1,AZ2,0.124122638327338,6.9871588333299,0.851581466318186,1
TRINITY_DN694178_c17_g3,AZ1,AZ2,0.170387339631473,3.35559419336341,0.851625622475313,1
TRINITY_DN699026_c13_g1,AZ1,AZ2,0.170387339631473,3.35559419336341,0.851625622475313,1
TRINITY_DN699557_c11_g1,AZ1,AZ2,0.170387339631473,3.35559419336341,0.851625622475313,1
TRINITY_DN691693_c15_g1,AZ1,AZ2,-0.168652543295592,3.35291887414482,0.851625622475313,1
TRINITY_DN688044_c15_g1,AZ1,AZ2,0.126374363616078,7.34350429882346,0.851788433537791,1
TRINITY_DN682253_c17_g2,AZ1,AZ2,-0.147319767116456,4.72878932871111,0.851975922008414,1
TRINITY_DN693199_c24_g1,AZ1,AZ2,0.122992275344206,8.68772467609372,0.852064352495845,1
TRINITY_DN694929_c17_g3,AZ1,AZ2,0.125556641279332,6.64647252311072,0.85227548892467,1
TRINITY_DN678199_c0_g4,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN682172_c22_g7,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN692507_c17_g5,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN697345_c7_g9,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN697399_c14_g1,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN697973_c4_g1,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN699187_c1_g1,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN699847_c29_g1,AZ1,AZ2,-0.210246318468377,2.92143782720675,0.852572160946532,1
TRINITY_DN684532_c11_g1,AZ1,AZ2,0.161467159727528,2.92404245776702,0.852572160946532,1
TRINITY_DN685691_c27_g1,AZ1,AZ2,0.161467159727528,2.92404245776702,0.852572160946532,1
TRINITY_DN695185_c5_g1,AZ1,AZ2,0.161467159727528,2.92404245776702,0.852572160946532,1
TRINITY_DN691022_c15_g1,AZ1,AZ2,0.134224841399599,5.680874760555,0.852617335910228,1
TRINITY_DN684126_c14_g2,AZ1,AZ2,0.130790173924107,6.01951635206884,0.852643588086669,1
TRINITY_DN685425_c17_g2,AZ1,AZ2,0.122821009335494,8.3270435194244,0.852657463078542,1
TRINITY_DN690096_c20_g3,AZ1,AZ2,0.13645847220066,5.12311194442051,0.852925394295438,1
TRINITY_DN699641_c2_g4,AZ1,AZ2,-0.140887297773801,3.71020102128591,0.853445900424242,1
TRINITY_DN688302_c24_g1,AZ1,AZ2,0.141848245864296,4.2196932453121,0.853683942882174,1
TRINITY_DN696690_c6_g2,AZ1,AZ2,-0.140274162224281,4.59823138545598,0.853781570741906,1
TRINITY_DN697908_c14_g3,AZ1,AZ2,0.127361541580648,5.83991541668112,0.853903334715071,1
TRINITY_DN679691_c0_g1,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN684384_c18_g2,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN685196_c14_g6,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN685432_c21_g1,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN691240_c15_g2,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN691672_c9_g5,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN691898_c19_g2,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN693049_c4_g9,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN693418_c6_g4,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN693705_c12_g3,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN695396_c0_g1,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN696408_c18_g3,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN697717_c15_g6,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN699657_c3_g1,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN700597_c10_g4,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN700688_c10_g2,AZ1,AZ2,-0.219119963504232,2.33669590736561,0.853959791266711,1
TRINITY_DN681832_c24_g1,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN687018_c16_g2,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN691912_c8_g2,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN692353_c13_g1,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN694376_c13_g1,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN694889_c5_g2,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN695340_c7_g2,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN697627_c12_g1,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN699059_c2_g2,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN699237_c1_g1,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN699358_c1_g1,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN700431_c2_g1,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN700753_c1427_g2,AZ1,AZ2,-0.152403074673125,2.30391982078597,0.853959791266711,1
TRINITY_DN698758_c3_g1,AZ1,AZ2,0.120471328688386,9.70112228985753,0.854394153330747,1
TRINITY_DN698974_c21_g1,AZ1,AZ2,-0.14356418402499,4.75359069489374,0.854411263829678,1
TRINITY_DN699129_c2_g2,AZ1,AZ2,-0.14356418402499,4.75359069489374,0.854411263829678,1
TRINITY_DN698183_c7_g1,AZ1,AZ2,0.121087899728179,8.45500824400744,0.854581712541646,1
TRINITY_DN696085_c4_g1,AZ1,AZ2,0.132893486240189,3.99865629368484,0.85459841404854,1
TRINITY_DN694247_c5_g1,AZ1,AZ2,-0.163180879491425,3.38501297439158,0.854684723735419,1
TRINITY_DN696504_c4_g2,AZ1,AZ2,-0.163180879491425,3.38501297439158,0.854684723735419,1
TRINITY_DN695192_c19_g1,AZ1,AZ2,0.122590343391312,7.21978225161082,0.85470325258064,1
TRINITY_DN689830_c5_g1,AZ1,AZ2,0.136514678800087,4.9022765416808,0.854920118910323,1
TRINITY_DN694133_c18_g1,AZ1,AZ2,-0.120793143199476,7.30128298707488,0.854976178670864,1
TRINITY_DN689591_c14_g2,AZ1,AZ2,-0.138266919882498,4.61185927475496,0.855111962788001,1
TRINITY_DN691059_c7_g1,AZ1,AZ2,0.126782791388914,5.70326312936251,0.855155275758612,1
TRINITY_DN687470_c24_g2,AZ1,AZ2,-0.135851662517296,5.03698188986685,0.855339880900657,1
TRINITY_DN690295_c3_g1,AZ1,AZ2,0.140938800719356,4.23739031091546,0.855393412611487,1
TRINITY_DN697701_c1_g2,AZ1,AZ2,0.125038513701635,6.27438049569002,0.855406242953987,1
TRINITY_DN682661_c25_g5,AZ1,AZ2,0.130796694373589,4.76857469883852,0.855599260033568,1
TRINITY_DN695389_c16_g2,AZ1,AZ2,0.119973084872119,8.65882976712677,0.855705476853132,1
TRINITY_DN697293_c4_g1,AZ1,AZ2,0.129412325062557,5.92706675523284,0.855798449402433,1
TRINITY_DN685282_c32_g1,AZ1,AZ2,0.171719155161851,3.73797270865096,0.855839528310281,1
TRINITY_DN685233_c16_g1,AZ1,AZ2,-0.137134636443013,3.73531801557295,0.855839528310281,1
TRINITY_DN693991_c19_g1,AZ1,AZ2,-0.137134636443013,3.73531801557295,0.855839528310281,1
TRINITY_DN700349_c6_g2,AZ1,AZ2,-0.137134636443013,3.73531801557295,0.855839528310281,1
TRINITY_DN686903_c5_g1,AZ1,AZ2,-0.133901130979023,4.43946408890345,0.855974814290224,1
TRINITY_DN689930_c19_g2,AZ1,AZ2,0.135991699489518,4.91332796247881,0.855993281208021,1
TRINITY_DN695160_c18_g1,AZ1,AZ2,0.135991699489518,4.91332796247881,0.855993281208021,1
TRINITY_DN700372_c3_g1,AZ1,AZ2,-0.132495826428592,4.9105850589316,0.855993281208021,1
TRINITY_DN693266_c27_g1,AZ1,AZ2,0.11879328695928,9.96639572543401,0.856293124115853,1
TRINITY_DN684560_c15_g1,AZ1,AZ2,0.131962271869342,4.01926242454379,0.856565545574439,1
TRINITY_DN691229_c12_g2,AZ1,AZ2,0.131962271869342,4.01926242454379,0.856565545574439,1
TRINITY_DN685758_c9_g3,AZ1,AZ2,-0.201501682095322,2.9645490617592,0.856587774246221,1
TRINITY_DN691944_c16_g2,AZ1,AZ2,-0.201501682095322,2.9645490617592,0.856587774246221,1
TRINITY_DN699012_c12_g2,AZ1,AZ2,-0.201501682095322,2.9645490617592,0.856587774246221,1
TRINITY_DN694357_c15_g4,AZ1,AZ2,0.158587215464312,2.96710546438754,0.856587774246221,1
TRINITY_DN695256_c12_g1,AZ1,AZ2,0.158587215464312,2.96710546438754,0.856587774246221,1
TRINITY_DN698185_c6_g1,AZ1,AZ2,0.158587215464312,2.96710546438754,0.856587774246221,1
TRINITY_DN681318_c0_g1,AZ1,AZ2,-0.139936997408376,4.77797305771448,0.856768107915019,1
TRINITY_DN698607_c12_g2,AZ1,AZ2,0.118958832580286,8.37776744820853,0.857217495822958,1
TRINITY_DN700521_c8_g3,AZ1,AZ2,-0.125101271777982,5.87149310464534,0.857268083345202,1
TRINITY_DN692958_c13_g3,AZ1,AZ2,0.129862995136788,5.04978516350285,0.857283966608549,1
TRINITY_DN693492_c15_g1,AZ1,AZ2,-0.119361031967084,7.90640561775032,0.857399555127472,1
TRINITY_DN692275_c14_g1,AZ1,AZ2,0.145981925551692,4.45735818564746,0.857426080248468,1
TRINITY_DN686278_c14_g1,AZ1,AZ2,0.165840294918846,3.41900390201559,0.857620240802946,1
TRINITY_DN692311_c19_g4,AZ1,AZ2,0.165840294918846,3.41900390201559,0.857620240802946,1
TRINITY_DN689389_c11_g1,AZ1,AZ2,-0.157956000409356,3.41640904753908,0.857620240802946,1
TRINITY_DN696930_c3_g1,AZ1,AZ2,-0.157956000409356,3.41640904753908,0.857620240802946,1
TRINITY_DN696249_c72_g1,AZ1,AZ2,0.118235282447968,8.82059325783549,0.857640202539339,1
TRINITY_DN684255_c15_g1,AZ1,AZ2,-0.129307502029097,5.28229049333788,0.857646234241215,1
TRINITY_DN692912_c5_g3,AZ1,AZ2,-0.129307502029097,5.28229049333788,0.857646234241215,1
TRINITY_DN688062_c16_g1,AZ1,AZ2,0.137233640688849,4.62806671748761,0.857701705643309,1
TRINITY_DN689791_c11_g1,AZ1,AZ2,0.117676978104766,9.65305197037304,0.857767909343983,1
TRINITY_DN691196_c19_g1,AZ1,AZ2,0.134969683955021,4.93518000877905,0.858092875400491,1
TRINITY_DN695599_c4_g1,AZ1,AZ2,0.134969683955021,4.93518000877905,0.858092875400491,1
TRINITY_DN696578_c7_g1,AZ1,AZ2,-0.117903902064121,7.54514199140599,0.858095536232093,1
TRINITY_DN1155048_c51_g1,AZ1,AZ2,-0.134677684739384,5.18088519650254,0.858357038148091,1
TRINITY_DN695202_c13_g1,AZ1,AZ2,0.124404733781694,5.18359998348849,0.858357038148091,1
TRINITY_DN689740_c0_g1,AZ1,AZ2,0.131057819477871,4.03957835080665,0.85848030777147,1
TRINITY_DN692684_c11_g1,AZ1,AZ2,0.131057819477871,4.03957835080665,0.85848030777147,1
TRINITY_DN697610_c7_g2,AZ1,AZ2,0.131057819477871,4.03957835080665,0.85848030777147,1
TRINITY_DN692050_c358_g3,AZ1,AZ2,0.139186394046281,4.27214614163228,0.858695647746206,1
TRINITY_DN1607932_c40_g1,AZ1,AZ2,0.117143633892764,8.87425370430854,0.858903480881063,1
TRINITY_DN686792_c24_g1,AZ1,AZ2,0.129246711816457,4.80463352967248,0.859050173340288,1
TRINITY_DN694009_c23_g1,AZ1,AZ2,0.134470285047634,4.94598314186403,0.859119977716901,1
TRINITY_DN688969_c4_g1,AZ1,AZ2,-0.127906111004049,4.94329368938331,0.859119977716901,1
TRINITY_DN697504_c12_g1,AZ1,AZ2,0.120859431093298,5.49819913845185,0.859326095418766,1
TRINITY_DN698986_c11_g1,AZ1,AZ2,0.128098430323722,5.67107029023082,0.85937372801832,1
TRINITY_DN928411_c6_g1,AZ1,AZ2,-0.1191753439851,7.49367886254315,0.859625395622972,1
TRINITY_DN1382217_c14_g1,AZ1,AZ2,-0.118147318170865,7.27268225431364,0.859815552424446,1
TRINITY_DN456342_c9_g1,AZ1,AZ2,0.11892516447885,6.90778507203215,0.859842525281396,1
TRINITY_DN684615_c10_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN692200_c17_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN692404_c10_g3,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN693166_c5_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN693795_c12_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN693967_c13_g2,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN697535_c6_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN698212_c4_g3,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN698519_c3_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN699933_c0_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN700060_c3_g2,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN700631_c4_g1,AZ1,AZ2,0.212071313686507,2.33916079571221,0.859853262159903,1
TRINITY_DN532593_c0_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN682642_c14_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN683310_c0_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN684506_c7_g3,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN684636_c11_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN687062_c13_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN688277_c14_g2,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN691580_c21_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN693865_c6_g3,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN696160_c4_g5,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN696685_c7_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN696741_c9_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN696782_c1_g2,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
TRINITY_DN698280_c6_g1,AZ1,AZ2,-0.205396251927689,2.40087449526156,0.859853262159903,1
